target,info_feat_1,info_feat_2,info_feat_3,info_feat_4,info_feat_5,info_feat_6,info_feat_7,info_feat_8,red_feat_1,red_feat_2,red_feat_3,red_feat_4,red_feat_5,red_feat_6,rep_feat_1,rep_feat_2,rep_feat_3,rep_feat_4,rep_feat_5,rep_feat_6
0.000000000000000000e+00,-1.499574916963777316e+00,1.469789784667796528e+00,3.947324076207812116e+00,-4.486003518870154139e-01,-2.306017476152093515e+00,-3.376572130749146528e+00,-1.499574916963777316e+00,-5.067906910179262425e+00,-3.906289331618214344e+00,3.506955930383064413e+00,-5.067906910179262425e+00,5.419415002639833112e+00,-6.439866620669909558e-01,3.506955930383064413e+00,-9.169752044498683530e-01,-1.950460528073279853e+00,-2.292879545974621180e+00,-1.499574916963777316e+00,-6.439866620669909558e-01,-3.376572130749146528e+00
1.000000000000000000e+00,2.009962955521937822e+00,3.290299150914546722e+00,-7.025316171812197474e+00,9.692877457453885626e-02,-1.207846978958485362e+00,3.451437184837697014e+00,2.009962955521937822e+00,-2.893771942653318607e+00,-4.349920992676992726e-01,3.470017467558197843e+00,-2.893771942653318607e+00,-1.508378220828453520e+00,-2.697084531550752118e+00,3.470017467558197843e+00,-7.975923285402852780e-01,1.707960438536073822e+00,-4.017630731191092153e+00,2.009962955521937822e+00,-2.697084531550752118e+00,3.451437184837697014e+00
1.000000000000000000e+00,2.645108269069697648e+00,2.231583085408323619e+00,-6.801585102265586436e+00,5.968135858904721758e-01,-5.017469525299556032e-02,2.170936373525560903e+00,2.645108269069697648e+00,4.240429728725038649e-01,1.410604237286848806e+00,3.534856473273539912e-01,4.240429728725038649e-01,-1.972186492423745996e+00,-3.218598277491921955e-01,3.534856473273539912e-01,-2.297054974366076863e+00,3.038200458309508467e-01,-3.699061435118927488e+00,2.645108269069697648e+00,-3.218598277491921955e-01,2.170936373525560903e+00
0.000000000000000000e+00,1.157414470284178432e+00,-2.500320716490496142e-01,-3.734733729978718664e+00,-6.149824626628648261e-01,7.568353635373543664e-01,1.428967110294319109e+00,1.157414470284178432e+00,3.394167465560735675e+00,2.339810726278749975e+00,-3.654902235554706280e+00,3.394167465560735675e+00,-1.099024014434456964e+00,1.903811233031550199e+00,-3.654902235554706280e+00,-1.689653467721565550e+00,-8.783326880064201703e-02,1.265145525240934932e-01,1.157414470284178432e+00,1.903811233031550199e+00,1.428967110294319109e+00
0.000000000000000000e+00,2.106822882056945900e+00,-2.448481489882640361e+00,-3.414988463848799005e-02,1.475031133461265132e+00,-1.722854841118454772e+00,1.951810987052141400e+00,2.106822882056945900e+00,3.522933740415961079e-01,8.121547293653543775e+00,8.062257806422408191e-01,3.522933740415961079e-01,1.359481316612369151e+00,-5.640254343054551533e+00,8.062257806422408191e-01,-6.918372382685381794e+00,9.011988985864736179e+00,-2.428975496487864927e+00,2.106822882056945900e+00,-5.640254343054551533e+00,1.951810987052141400e+00
1.000000000000000000e+00,7.227575744384295842e-01,1.029704486888583848e+00,-1.636779405899055462e+00,4.079277676211954251e-01,6.529719606840391766e-01,3.036639072364371028e-01,7.227575744384295842e-01,4.222690051052868654e-01,2.391377624763224297e-01,4.768913693980519342e-01,4.222690051052868654e-01,-9.133187447390820335e-01,-3.452200922935571015e-01,4.768913693980519342e-01,3.113817491515920022e-01,-5.322509226484176681e-01,9.746794861628904627e-02,7.227575744384295842e-01,-3.452200922935571015e-01,3.036639072364371028e-01
1.000000000000000000e+00,2.105592933764337538e+00,2.586758020532945235e+00,-9.904566563620583963e+00,-1.950576349450205971e+00,2.025672135448612021e+00,1.402510804295335589e+00,2.105592933764337538e+00,1.502729854107180074e+00,-4.668813527914211226e-01,-2.383410507724196936e+00,1.502729854107180074e+00,2.207984223643505717e-01,1.372203033649101345e+00,-2.383410507724196936e+00,-2.514958089793659646e+00,-5.202607142881772173e-01,-2.781853539902315653e+00,2.105592933764337538e+00,1.372203033649101345e+00,1.402510804295335589e+00
0.000000000000000000e+00,1.062727844213086970e+00,-1.740519825858787506e+00,-3.864160597120588569e+00,-2.225173690312181485e+00,1.159801103690751845e+00,2.919146542680873813e-01,1.062727844213086970e+00,-9.747754768169338835e-01,-2.748568877946583555e+00,-1.682954894939600043e+00,-9.747754768169338835e-01,-1.609371208461675362e+00,2.263128069975805179e+00,-1.682954894939600043e+00,1.765446884817917006e+00,-1.427183873546599369e+00,-1.513833767008778475e+00,1.062727844213086970e+00,2.263128069975805179e+00,2.919146542680873813e-01
0.000000000000000000e+00,-1.053199600243868161e+00,1.197030070735446206e+00,1.328062600586356501e+00,1.150614623084913468e+00,3.281175182455663419e-01,-6.302318229285666096e-01,-1.053199600243868161e+00,-2.835929843714670162e-01,6.900336989055083636e-01,1.813886214053901824e+00,-2.835929843714670162e-01,1.883091455303075756e+00,-2.564555432066464746e+00,1.813886214053901824e+00,-1.978756992567523909e+00,3.111036220259298712e+00,-6.446922183546379692e-01,-1.053199600243868161e+00,-2.564555432066464746e+00,-6.302318229285666096e-01
1.000000000000000000e+00,2.770432891242257334e+00,-1.252723581353441418e+00,1.881048058030981851e+00,-1.235777646853236211e+00,-1.289801793500629401e+00,-1.995845569266367914e+00,2.770432891242257334e+00,-1.083246126383375252e+00,1.189228784497322389e+00,-1.096559967410017794e-01,-1.083246126383375252e+00,1.021331283741793605e+00,9.323973962958749251e-01,-1.096559967410017794e-01,2.125317051372445754e+00,-6.407084463109612216e+00,3.850023084874392598e+00,2.770432891242257334e+00,9.323973962958749251e-01,-1.995845569266367914e+00
0.000000000000000000e+00,1.886292395209708150e+00,-4.725808127473198894e-01,6.282259774738003788e-01,4.803505701088898405e+00,1.591464686341812929e+00,1.007480839036124731e+00,1.886292395209708150e+00,4.487578046710209101e+00,6.798763517789740085e+00,5.985214854633044146e-01,4.487578046710209101e+00,-4.717147032875534940e+00,-2.769538510007145238e+00,5.985214854633044146e-01,-2.520911268767121349e+00,4.200855025940652965e+00,-3.616913291660830421e-01,1.886292395209708150e+00,-2.769538510007145238e+00,1.007480839036124731e+00
1.000000000000000000e+00,1.285698891060074400e+00,-1.391103564050697017e+00,-3.149424781978937826e+00,-9.377491210746883299e-01,2.256585914217960731e+00,7.884029671997394573e-02,1.285698891060074400e+00,9.570975515640320896e-01,-1.453070277932112520e-01,-1.530698177603141863e+00,9.570975515640320896e-01,-1.744462826476176120e+00,6.311062489404222209e-01,-1.530698177603141863e+00,7.796270651031643739e-01,1.563293834347043720e-01,-6.152112375943596945e-03,1.285698891060074400e+00,6.311062489404222209e-01,7.884029671997394573e-02
0.000000000000000000e+00,3.886845329243207026e-01,-5.913243055041157437e-01,-1.954666926061972454e+00,-1.292271555813804929e+00,2.175108039114765912e-01,3.921399094557965759e-01,3.886845329243207026e-01,-3.489004595879713171e-03,4.364845382747122304e-01,-1.124033618078138952e+00,-3.489004595879713171e-03,1.147158131634348655e+00,-1.567149440518422754e-01,-1.124033618078138952e+00,-1.293691920382362248e+00,1.280721895930617471e+00,-4.644288459034147110e-01,3.886845329243207026e-01,-1.567149440518422754e-01,3.921399094557965759e-01
1.000000000000000000e+00,9.152659006011417686e-01,-9.220311732094765844e-02,2.409021005671158067e-01,1.365468164341219204e+00,-1.790707034408379972e+00,1.208839992072945346e+00,9.152659006011417686e-01,-6.440976427165086005e-01,-5.555622288831275624e-01,7.801779429029781499e-01,-6.440976427165086005e-01,-3.801115472061746381e+00,1.779101763996360219e+00,7.801779429029781499e-01,1.849144518565892792e+00,-2.702714043110669984e+00,-1.681952513426745899e+00,9.152659006011417686e-01,1.779101763996360219e+00,1.208839992072945346e+00
0.000000000000000000e+00,3.522332531983205506e+00,2.466362343586475436e+00,-3.355652623368166498e+00,1.880713203320183435e+00,3.100519815080309716e+00,-1.969437471972030895e+00,3.522332531983205506e+00,4.602933466240571647e+00,5.861679811003329021e+00,-7.157928299944089634e-01,4.602933466240571647e+00,8.823963335600839564e-01,-1.870972475296461823e+00,-7.157928299944089634e-01,-3.867870867361312470e+00,-1.071673296389041186e+00,1.971004502550529836e+00,3.522332531983205506e+00,-1.870972475296461823e+00,-1.969437471972030895e+00
0.000000000000000000e+00,1.247818376402645146e-01,1.563665727496479363e+00,9.665829867746738024e-01,-6.888552776100898001e-03,1.452873488680920255e+00,-2.431430554204627281e+00,1.247818376402645146e-01,3.325417736732189100e-01,-7.556656376319856872e-01,6.850877531689401057e-01,3.325417736732189100e-01,1.672329696195341997e+00,-1.268509671547760620e-01,6.850877531689401057e-01,1.127600211261082563e+00,-3.153121850768369594e+00,2.679488842453560338e+00,1.247818376402645146e-01,-1.268509671547760620e-01,-2.431430554204627281e+00
1.000000000000000000e+00,-1.728032311204469096e+00,9.809838641970702877e-01,-3.504177153133468448e+00,-1.794021683340094375e+00,3.034367705665951043e+00,-1.024405632560683177e+00,-1.728032311204469096e+00,5.500131405111288174e-01,-4.905174175294122918e+00,-1.990845589256769799e+00,5.500131405111288174e-01,6.080507834973997161e-01,2.683170363368214240e+00,-1.990845589256769799e+00,7.969307052907976807e-01,-6.418481191786372664e-01,-1.513744615471321886e+00,-1.728032311204469096e+00,2.683170363368214240e+00,-1.024405632560683177e+00
0.000000000000000000e+00,4.690794427478647277e-01,3.246060474527155737e+00,-5.736107557828272085e+00,-7.114619732008680142e-01,2.587637995790643686e+00,3.946977161021526515e-01,4.690794427478647277e-01,1.910396597172237421e+00,7.174412083934733619e-01,-6.001511183283971818e-01,1.910396597172237421e+00,1.906810926546300022e+00,-1.441274507071835576e+00,-6.001511183283971818e-01,-2.401043656574646246e+00,1.595827546272656106e+00,1.497100927174404017e-01,4.690794427478647277e-01,-1.441274507071835576e+00,3.946977161021526515e-01
1.000000000000000000e+00,2.360546059331050106e-01,7.765954700391939358e-01,-1.863573006658142184e+00,-8.596385311437981791e-01,-2.554887485763295274e+00,2.640906119250007400e+00,2.360546059331050106e-01,5.251213468341588975e-01,1.326557196610695710e+00,-1.554566755139478396e+00,5.251213468341588975e-01,1.727524912178472483e-01,1.196710319597651617e+00,-1.554566755139478396e+00,-1.138447804907092520e+00,-5.225680454197715319e-01,-1.989915237647948976e-01,2.360546059331050106e-01,1.196710319597651617e+00,2.640906119250007400e+00
0.000000000000000000e+00,3.441722427653433058e+00,1.419196841557100797e+00,-8.720120248603464574e+00,-1.408087358841081382e-02,8.568104709241708417e-01,3.484749238859027543e+00,3.441722427653433058e+00,-6.917817910306761631e-01,1.984957447702289324e+00,1.632801594259418065e+00,-6.917817910306761631e-01,-2.864891988436587322e+00,-3.028318536024830809e+00,1.632801594259418065e+00,-1.461521337349676042e+00,3.271256132073224521e+00,-3.208181550446771890e+00,3.441722427653433058e+00,-3.028318536024830809e+00,3.484749238859027543e+00
1.000000000000000000e+00,1.544852519563970183e+00,1.338343223302664864e+00,-7.292845026253027996e+00,-2.822264857907920366e+00,1.491981178455442203e+00,1.402285825888323068e-01,1.544852519563970183e+00,2.573379797124703661e+00,1.202871796991269726e-01,-4.587605635154906381e+00,2.573379797124703661e+00,2.095948213121885395e+00,3.086413505472043184e+00,-4.587605635154906381e+00,-2.843249054579888302e+00,-2.232005632043170262e+00,-7.829247689537187638e-01,1.544852519563970183e+00,3.086413505472043184e+00,1.402285825888323068e-01
0.000000000000000000e+00,2.882798481609619712e-01,1.282811271434913802e+00,-2.007424230427330869e+00,8.687598027814809054e-01,2.223245729971164764e+00,6.325889410620144648e-01,2.882798481609619712e-01,4.679340823644244196e+00,1.881979807292882834e+00,-2.591509706775238175e+00,4.679340823644244196e+00,-2.173694618636742959e+00,1.524976764665595841e+00,-2.591509706775238175e+00,2.688328733122720138e-01,-1.252656471527703541e+00,2.422199544512197988e+00,2.882798481609619712e-01,1.524976764665595841e+00,6.325889410620144648e-01
0.000000000000000000e+00,3.406184284816995422e-01,1.826854260816890285e-01,4.225722505762091075e+00,1.767008147400736195e+00,4.943226331710230959e-01,-4.127247418183491945e+00,3.406184284816995422e-01,-3.791055220706698869e-01,-9.705024170396798766e-01,1.411605142606825014e+00,-3.791055220706698869e-01,6.194490481131840198e-01,1.008429438623571262e+00,1.411605142606825014e+00,6.311837096648249545e-01,-4.248233860296979358e+00,1.337281404972990861e-01,3.406184284816995422e-01,1.008429438623571262e+00,-4.127247418183491945e+00
1.000000000000000000e+00,6.517097625798673466e-01,-1.507809871682074920e+00,-3.217362323454566297e+00,-9.105219584481546446e-01,2.737107454222541758e+00,5.371905611512906020e-03,6.517097625798673466e-01,2.672174429568478171e+00,1.209769434892102730e-01,-3.308717198343556376e+00,2.672174429568478171e+00,-1.666747663333483453e+00,1.939119176928360000e+00,-3.308717198343556376e+00,-1.019423171508717640e-01,3.544235867428007225e-01,-1.165316684197452712e-01,6.517097625798673466e-01,1.939119176928360000e+00,5.371905611512906020e-03
1.000000000000000000e+00,7.626792334296192966e-01,1.916407294951745666e+00,-4.545575127078983257e+00,3.086817391660023890e-01,-9.106276723341188983e-03,2.354357892708830224e+00,7.626792334296192966e-01,2.378701240276383633e+00,9.994238975787924639e-01,-1.752187457752885535e+00,2.378701240276383633e+00,-2.016591828724779933e+00,1.599697476858278788e+00,-1.752187457752885535e+00,-1.094837238633911358e+00,-5.453315784646277642e-01,-1.265811985968362530e+00,7.626792334296192966e-01,1.599697476858278788e+00,2.354357892708830224e+00
0.000000000000000000e+00,-5.840603390496181824e-01,3.133873328534413361e-01,-4.146034164560715496e+00,-3.446905571917841193e+00,2.208881922523397989e+00,-1.064735705802707155e+00,-5.840603390496181824e-01,-2.542208266510335157e-01,-3.321128115315680862e+00,-2.418185527434131288e+00,-2.542208266510335157e-01,3.081280148758078763e+00,1.627899703342963633e+00,-2.418185527434131288e+00,-2.866046260839577586e-01,-6.199810077811763742e-01,-1.474120866366029903e-01,-5.840603390496181824e-01,1.627899703342963633e+00,-1.064735705802707155e+00
1.000000000000000000e+00,1.363972855406170526e+00,-1.065026917987860200e+00,-1.341368032809422406e+00,9.244986745966294883e-01,-3.144227285737795974e+00,3.401292510080550002e+00,1.363972855406170526e+00,-3.215186516208781597e+00,-2.312242974624626690e+00,2.048432450177904318e+00,-3.215186516208781597e+00,-6.516585812312386317e+00,1.815233304073167631e+00,2.048432450177904318e+00,3.780179879394604647e+00,-2.085959648462778482e+00,-3.942297122910985774e+00,1.363972855406170526e+00,1.815233304073167631e+00,3.401292510080550002e+00
0.000000000000000000e+00,1.560073256214766335e+00,1.266855704655074355e-01,-1.454546631842603965e-01,3.479598926968751282e+00,4.945892235611146770e-01,3.314734669188228011e+00,1.560073256214766335e+00,8.029750979155965140e+00,7.886509402573090632e+00,-3.555165821447825447e+00,8.029750979155965140e+00,-5.982746708692393334e+00,1.010279271411953061e+00,-3.555165821447825447e+00,-5.185040705328419763e-01,3.682963299722527561e-02,4.061640643813823282e+00,1.560073256214766335e+00,1.010279271411953061e+00,3.314734669188228011e+00
1.000000000000000000e+00,-4.803968950186676690e-01,2.685001322525042422e-01,2.528679602857810127e-01,3.337204451297115515e-01,-6.283743161801222943e-01,7.233562349481730269e-01,-4.803968950186676690e-01,-5.640459702663374042e-01,-4.862886503745253997e-01,6.617013325903489118e-01,-5.640459702663374042e-01,-5.712826858437776156e-01,-1.739567829080146399e-01,6.617013325903489118e-01,3.031169949629992644e-01,5.760162439886729047e-01,-6.822255050902809037e-01,-4.803968950186676690e-01,-1.739567829080146399e-01,7.233562349481730269e-01
1.000000000000000000e+00,-4.769450387326381602e-01,-2.073140059249873879e+00,2.262266396378729283e-01,-1.151043224507622531e+00,-2.315822400286732030e+00,1.697496693059863393e+00,-4.769450387326381602e-01,1.252816951474426732e+00,1.760645586693310616e+00,-3.574938307196310561e+00,1.252816951474426732e+00,6.652726395652321933e-01,2.275085822336524011e+00,-3.574938307196310561e+00,-2.438140105764681209e+00,1.235171912681414019e+00,-1.080483983016579108e+00,-4.769450387326381602e-01,2.275085822336524011e+00,1.697496693059863393e+00
0.000000000000000000e+00,-1.318042047341179579e+00,-1.412156854773954695e+00,1.080968301771113360e+00,-1.848777073044007402e+00,2.803427688766219061e-01,-7.878050517999715119e-01,-1.318042047341179579e+00,-1.183279207033182123e-01,-2.668038886180491343e+00,-2.105508787906752666e+00,-1.183279207033182123e-01,6.764512604330034096e-01,2.658832258104211199e+00,-2.105508787906752666e+00,1.812928746487217468e+00,-1.881029712264493003e+00,1.070771795349440225e+00,-1.318042047341179579e+00,2.658832258104211199e+00,-7.878050517999715119e-01
1.000000000000000000e+00,2.879535924719881734e+00,-7.229049219018042205e-01,3.271630026105009303e+00,-1.280435980445532973e+00,-1.541362969204056910e+00,-3.597151149651886648e+00,2.879535924719881734e+00,3.365037345041045902e-01,2.676009626377988670e+00,-1.395062704730304359e+00,3.365037345041045902e-01,3.529039076643216255e+00,1.693334080955806620e+00,-1.395062704730304359e+00,3.609305072761059829e-01,-8.195977999808544467e+00,5.234051815111541828e+00,2.879535924719881734e+00,1.693334080955806620e+00,-3.597151149651886648e+00
0.000000000000000000e+00,-2.977437795524591646e+00,5.554602969013255898e-01,6.807772991621027892e+00,1.013852264922247226e+00,-9.461838575659314854e-01,-2.929235761573279362e+00,-2.977437795524591646e+00,-2.811452109882389028e+00,-1.473345742080556020e+00,3.459159024389383497e+00,-2.811452109882389028e+00,4.702077360386069493e+00,-2.842911734292675519e+00,3.459159024389383497e+00,-1.137613208205141779e+00,2.351946766787937015e+00,-1.756154794260278429e-02,-2.977437795524591646e+00,-2.842911734292675519e+00,-2.929235761573279362e+00
0.000000000000000000e+00,9.843801338407742740e-01,3.868937917397134552e+00,-1.106897879604630930e+00,-8.123438568119440983e-01,-3.064755875133432284e+00,-4.766691412817524176e-01,9.843801338407742740e-01,-5.363191953343346974e+00,-3.100928147991206529e+00,4.573997708260504780e+00,-5.363191953343346974e+00,2.872006540311135669e+00,-1.157170597904507048e+00,4.573997708260504780e+00,1.028401824992880798e+00,-4.584429880565404680e+00,-1.163755051854147737e+00,9.843801338407742740e-01,-1.157170597904507048e+00,-4.766691412817524176e-01
0.000000000000000000e+00,-9.518189583677187926e-01,8.954688467278734132e-01,4.408999620677758635e+00,2.968875009038506096e+00,-2.140836429511626893e+00,-3.103493945441615498e-02,-9.518189583677187926e-01,1.658415506885535518e-01,1.930164678117519239e+00,1.971173427181808657e+00,1.658415506885535518e-01,-1.549174548788414263e-01,-1.114194109055903326e+00,1.971173427181808657e+00,-1.562397861806426480e+00,1.082455169037891407e+00,-9.559935878002181475e-01,-9.518189583677187926e-01,-1.114194109055903326e+00,-3.103493945441615498e-02
1.000000000000000000e+00,-9.001943595472596815e-01,-1.412841137652852463e+00,8.794704451623981400e-01,-1.944373582378593479e+00,8.327982245391468696e-01,-8.487525874202952458e-01,-9.001943595472596815e-01,-2.251557729225685200e+00,-1.418115505147061306e+00,8.428842961817167856e-01,-2.251557729225685200e+00,2.657918318750432274e+00,-2.130020310330642985e+00,8.428842961817167856e-01,6.438905768080507297e-01,2.491444924581054821e+00,1.212686381657816170e+00,-9.001943595472596815e-01,-2.130020310330642985e+00,-8.487525874202952458e-01
1.000000000000000000e+00,1.259896561473360377e-01,5.825560854464575389e-01,-1.454496826396211695e+00,-1.918565971186135810e-01,-8.625020108256102880e-01,2.068878230552920972e+00,1.259896561473360377e-01,1.076717369712522743e+00,1.863071229709806431e+00,-8.202715825765883872e-01,1.076717369712522743e+00,-1.856611612905759712e-01,-4.008711695843312217e-01,-8.202715825765883872e-01,-9.307402168632123995e-01,1.238314500295721432e+00,5.910936079056976489e-01,1.259896561473360377e-01,-4.008711695843312217e-01,2.068878230552920972e+00
1.000000000000000000e+00,-1.641023811974928748e-02,-8.259217901422035712e-01,-1.982690743779817799e+00,-2.315516792550773140e+00,-1.297952642242620636e+00,1.304716018512901199e+00,-1.641023811974928748e-02,1.955994891741703046e-01,8.620400232587419609e-01,-2.619526524387588928e+00,1.955994891741703046e-01,2.291967688331338682e+00,9.035975073238050603e-01,-2.619526524387588928e+00,-2.147528625851377715e+00,1.079600930184199115e+00,-2.834904005562125517e-01,-1.641023811974928748e-02,9.035975073238050603e-01,1.304716018512901199e+00
